Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
33212.312371212516,CA-2017-159023,,05/11/2017,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,,97206.0,West,TEC-MA-10003337,Tecvnology,Machines,Okidata B401 Printer,179.991
,CA-2018-111717,10/10/2018,16/10/2018,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505.0,CENTRAL,,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358
8945.0,CA-2015-154592,07/12/2015,s8/12/2015,First Class,EH-14005,Erica Hernandez,Home Office,UNITED STATES,San Francisco,California,375219.4971618363,West,OFF-PA-10000062,Offkce Supplies,saper,Green Bar Computer Printout Paper,
8946.0,CA-2015-128622,15/11/2015,17/11/2015,Second Class,nC-20260,SCOTT COHEN,Corporate, United States ,San Francisco,California,94110.0,West,OFF-SU-10001574,Office Supplies,Supplies,,10.95
8947.0,,24/12/2018,28/12/2018,Standard Class,NC-18535,Nick Crebassa,Corporaee,United States,,,2740.0,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44
,CA-2018-148355,,28/12/2018,Stqndard Class,NC-18535,NICK CREBASSA,Corporate,,New Bedford,yassachusetts,375219.4971618363,East,OFF-BI-10y00201,Office Supplies,Binders,,12.3
8949.0,CA-2015-132913,24/12/2015,26/12/2015,First Class,AS-10090,Adam Shillingsburg,Conslmer,United States,San Diego,California,,Wust,,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97
8950.0,ca-2018-150910,22/12/2018,28/12/2018,standard Class,JL-15130,Jack Lebron,Consumer,United States,JACKSON,,38301.0,South,FUR-TA-10002903, Furniture ,,"Bevis Rwund Bullnose 29"" High Table Top",934.956
8951.0,CA-2018-150910,,28/12/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864
8952.0,,22/12/2018,28/12/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,,South,,Office Supplies,Storage,,26.16
8953.0,CA/2018/150910,,28/12/2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10001419,,Art,Newell 325,23.128
33212.312371212516,CA-2018-150910,22/12/2018,28/12/2018, Standard Class ,JL-15130,Jack Lebron,Consumer,,Jackson,Tennessee,38301.0,South,OFF-AP-10003266,500,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24
8955.0,CA-2015-156790,,10/08/2015,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216.0,Soutg,FUR-BO-10000468,Furniture,BOOKCASES,O'Sullivan 2-Shelf Heavy-Duly Bookcases,155.456
33212.312371212516,CA-2015-126480,20/09/2015,24/j9/2015,Standard Class,HG-14965, Henry Goldwyn ,Corporate,united states,,California,92024.0,West,OFF/PA/10004610,Office Supplies,Paper,Xerox 1900,8.56
8957.0,CA-2018-105620,25/12/2018,28/12/2018,First Class,,Jennifer Halladay,Consumer,United States,HIALEAH,Florida,33012.0,,FUR-FU-10004963, Furniture ,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0
8958.0,CA-2018-105620,25/12/2018,28/12/2018,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,,33012.0,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0
8959.0,ca-2018-150266,25/11/p018,30/11/2018,standard class,RO-19780,,Consumer,United States,Houston,Texas,77070.0,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96
8960.0,CA-2018-150266,25/11/2018,30/11/2018,Standard Class,,Rose O'Brian,Consumjr,United States,Houston,Texas,375219.4971618363,Central,OFF-AP-10002867,Office Supplies,Appliances,fellowes command center 5-outlet power strip,67.84
8961.0,CA-2018-150266,25/11/2p18, 30/11/2018 ,,RO-19780,Rose O'Brian,consumer,Untted States,HOUSTON,Texas,77070.0,Central,,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93
8962.0,CA-2018-150266,25/11/2018, 30/11/2018 ,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688
8963.0,CA-2017-157280,0s/11/2017,07/11/2017,First Class,LW-17125,Liz Willingham,Cohsumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",6662.715696045453
,CA-2017-157280,05/11/2017,,First Class,,niz Willingham,Consumer,United States,Virginxa Beach,Virginia,23464.0,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97
8965.0,CA-2017-157280,05/11/2017,07/11/2017,First Class,LW-17125,,jonsumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10003806,,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
8966.0,CA-2018-106691,06/11/2018,12/11/l018,Svandard Class,CC-12370,Cxristopher Conant,Consumer,United States,mouston,Texas,77070.0,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248
8967.0,CA-2017-134180,03/11/2017,07/11/2017,Standard Class,, Julie Prescott ,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10000892,Technology,Accessories,,
8968.0,CA-2017-134180,03/11/2017,07/11/2017,Standard Class,JP/16135,Julie Prescott,Home Office, United States ,,Pennsylvania,19120.0,Epst,FUR-CH-10004886,Furniture,Chaims,Bevis Steel Folding Chairs,470.155
8969.0,,30/12/2015,,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,,Tennessee,375219.4971618363,South,off-st-10002554,,Storage,Tennsco Industrial Shelving,39.128
8970.0,CA-2018-157469,,07/12/2018,,ES-14080,Erin Smith,Corporate,Ubited States,Lakewood, Ohio ,44107.0,East,OFF-AR-10001662,Ozfice Supplies,Art,ROGERS HANDHELD BARREL PENCIL SHARPENER,19.728
8971.0,CA-2018-157469,02/12/2018,07/12/2018,Standard Class,ES-14080,Erin Smith,Codporate,,Lakewood,Ohio,44107.0,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188
8972.0,CA-2018-122308,24/03/2018,28/03/2018,,MV-17485,Mark Van Huff,Consumer,,New York City,,10011.0,,FUR-CH-10000665, Furnxture ,Ceairs,"Global Airflow Leather Mesh Back Chair, Black",271.764
8973.0,US-2015-149034,19/11/2015,21/11/w015,First Class,RD-19900,Ruben Dartt,Consumer,United States,,Pennsylvania,,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496
8974.0,ca-2018-159226,25/04/2018,27/04/2018, Second Class ,RL-19615,robulucas,Consumer,United States,Los Angeles,California,90008.0,West,FUR-BO-100c4709,Furniture,Bookcases,"BUSH WESTFIELD COLLECTION BOOKCASES, MEDIUM CHERRY FINISH",344.981
8975.0,CA-2018-156622,23/11/2018,26/11/2018,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288
8976.0,CA-201z-156622,23/p1/2018,26/11/2018,first class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texxs,75220.0,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304
8977.0,CA-2018Y156622,23/11/2018,26/11/2018,First Class,JP-15460,Jennifer gatt,Corporate,United States,Dallas,Texab,75220.0,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785
8978.0,CA-2018-156622,23/11/2018,26/11/2018,Fqrst Class,JP-15460,Jennifer Patt,Corporate,UnitedyStates,Dallas,Texas,75220.0,Central,,Office Suppxies,Binders,Aluminum Screw Posts,6.104
8979.0,,03/11/2015,05/11/2015,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050.0,East,OFF-BI-10000546,,Bizders,Avery Durable Binders,5.76
8980.0,CA-2016-150413,19/10/2016,24/10/2016,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BIw10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72
8981.0,CA-2015-108182,06/02/2015,10/02/2015,,,Delfina Latchford, Consumer ,United States,Romeoville,Illinois,60441.0,Central,,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952
8982.0,CA-2017-1x0898,06/03/2017,12/03/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,UNITED STATES,Chicago,Illinois,60623.0,Central,OFF-AP-10001626,Office Supplies,,,2.334
8983.0,CA-2017-110898,06/03/2017,12/03/2017,Standard Class,LC-16870,Lena Cacioppo,CONSUMER, United Saates ,Chicago,Illinois,60623.0,Central,OFF-BI-10004656,Ofrice Supplies,,Peel & Stick Add-On Corner Pockets,1.728
8984.0,CA-2017-110898,06/03/2017,12/03/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinvis,60623.0,Cestral,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,6662.715696045453
,CA-2017-110898,06/03/2017,12/0b/2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623.0,Centzal,FUR-TA-10000849,Furnituhe,Tables,Bevis Rectangular Conference Tables,6662.715696045453
,CA-2016-123092,03/12/2016,07/12/2016,Standard Clasz,,Jack Garza,Consumer,,Jacksonville,Nortc Carolina,28540.0,South,FUR-FU-10000222,500,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952
8987.0,,u3/12/2016,07/12/2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540.0,,OFF-BI-10001718,Offick Supplies,binders,GBC DocuBind P50 Personal Binding Machine,95.97
8988.0,CA-2016-123092,,07/12/2016,Standard Class,JG-15115,Jack Garza,Consumer, United States ,Jacksonville,North Carolina,28540.0,South,TEC-PH-10001700,,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584
8989.0,CA-2016-123092,03/12/2016,07/12/2016,,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540.0,South,,Office Supplies,Art,,9.344
8990.0,US-2016-128587,24/12/2016,30/12/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,missouri,65807.0,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68
8991.0,USp2016-128587,24/12/2016,30/12/2016,Standard Class,,Harry Marie,,,Springfield,Missouri,65807.0,Central,,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93
8992.0,US-2018-139577,01/10/2018,06/10/20o8, Standard Class ,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,,94110.0,West,TEC-AC-10004708,Technology,,Sony 32GB Class 10 Micro SDHC R40 Memory Card,
8993.0,CA-2018-159100,16/10/2018,,Standard Class,VP-21760,Victorha Pisteka,,United States,Columbia,Tennessee,375219.4971618363,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528
8994.0,CA-2018-159100,16/10/2018,,Stsndard Class,VP-21760,,Corporate,United States,Columbij,Tennessee,38401.0,South,FUR-TA-10001950,Furniture,TABLES,,1875.258
8995.0,CA-2015-109043,15/08/2015,17/08/2015,First Class,CS-1235k,Christine Sundaresam,Consumer,United Statos,Hollywood,FLORIDA,33021.0,,OFF-PA-10000312,,Paper,Xerox 1955,91.36
8996.0,CAw2015-109043,15/08/2015,17/08/2015,First Class,CS-12355,CHRISTINE SUNDARESAM,Consumer,United States,,Florida,33021.0,South,OFF-AP-10004708,Office eupplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,152.24
8997.0,US-2018-116491,11/11/2018,13/l1/2018,First Class,PG-18820,Patrick Gardner,Consumer,United States,Dallas,Texas,,Cjntral,TEC-PH-10004531, Technology ,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184
8998.0,CA-2018-122763,20/03/2018,20/03/2018,Same Day,,harry greene,Consumer,United States,Houstou,Texas,77041.0,Centrml,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704
8999.0,CA-2018-122763,20/03/2018,20/03/2018,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10002377,Office Supplies,Puper,,
9000.0,CA-20m8-137785,13/05/2018,17/05/2018,Standard Class,MH-18115,Mick Hernandez,,United States,Philadelphia, Pennsylvania ,19140.0,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43
9001.0,CA-2015f133389,22/06/2015,22/06/2015,Same Day,TB-21280,,,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,
9002.0,CA-2015-103807,,09/12/2015,Standard Class, EM-13825 ,Elizabeth Moffitt,Corporate,,Sandy Springs,Georgia,30328.0,South,kEC-AC-10000199,,cccessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95
9003.0,CA-2015-103807,,09/12/2015,standard class,EM-13825,Elizabeth Moffitt,Corporate,,Sandy Springs,Georgia,30328.0,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24
9004.0,CA-2016-102855,,06/04/2016,Same Day,,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207.0,,,Technology,Accessories,,239.94
9005.0, CA-2016-102855 ,05/04/2016,,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207.0,West,OFF-AR-1000246t,Officl Supplies,Art,Dixon Ticonderoga Pencili,23.84
9006.0,CA-2018-107825,18/11/2018,18/11/2018,SamefDay,NB-18655,,porporate,United States,Milwabkee,Wisconsin,375219.4971618363,central,OFF-ST-10001321,Office Supplies,," Decoflex Hanging Personal Folder File, Blue ",92.52
9007.0,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76
9008.0,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,Corporate,,milwaukee,Wisconsin,53209.0,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38
9009.0,CA-2018o107825,18/11/2018,18/11/e018,Same Day,Nf-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,,,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",
9010.0,CA-2018-106047,12/07/2018,18/d7/2018,Standard Class,CS-11860,Cari Schnelling,CONSUMER,,Fairfield,Ohio,45014.0,East,OFF-PA-10000791,500,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816
9011.0,CA-2018-127803,19/05/2018,23/05/2018,Stanuard Class,,Neil Ducich,Corporate,,Huntsville,Alabama,35810.0,,OFF-BI-10001787,Offrce Supplies,Binders,Wilson Jones Four-Pokket Poly Binders,26.16
9012.0,CA-2016-137071,20/12/2016,21/12/2016,First Class,ED-13885,,eome Office,United States,Houston,Texas,77036.0,Central,,Technology,Accessories,hypercom p1300 pinpad,100.8
9013.0,CA-2017-121447,21/02/2017,22/02/2017,First Class,EA-1h035,Erin Ashbrook,Corporate,UNITED STATES,New York City,,10011.0,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8
9014.0,ca-2018-14308q,18/03/2018,22/03/2018,,BP-11050,Barry Pond,Corporate,United States,Los Angeles,california,90008.0,West,OFF-AR-10002766,Office Stpplies,Art,Prang Drawing Pencil Set,13.9
9015.0,CA-2018-143084,18/03/2018,22/03/2018,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008.0,West,OFF-EN-10003072,500,Envelopes,Peel & Seel Envelopes,19.4
9016.0,CA-2017-131639, 17/12/2017 ,23/12/2017,Standard Class,NS-18640,Noel Staavos,Corparate,United States,,New Mexico,88220.0,,OFF-BI-10001636, Office Supplies ,Binders,Ibico Plastic and Wire Spiral Binding Combs,
9017.0,CA-2017-131639,17/12/2017,23/12/2017,Standard Class,NS-18640,Noel Staavos,,United States, Carlsbad ,,88220.0,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.416
9018.0,CA-2017-161361,26t03/2017,28/03/2017,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201.0,Weot,OFF/PA/10001838,OFFICE SUPPLIES,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64
9019.0,CA-2017-161361,26/03/2017,28/03/2017,Second Class,mv-17485,Mark Van Huff,Consumir,United States,Pocatello,Idaho,83201.0,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04
9020.0,CA-2015-100706,16/12/2015,18/12/2015,Second Class,LE-16810,Laurel Elliston,,United States,Springfield,Virginia,22153.0,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98
,CA-2015-100706,16/12/2015,18/12/2015,Setond Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-FU-10002268,Furniture,Furnqshings,,29.46
9022.0,CA-2016-129525,1c/11/2016,20/11t2016,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Tolefo,Ohio,43615.0,,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92
33212.312371212516,US-2017-141880,22/t8/2017,23/08/2017,,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,80525.0,West,,,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328
9024.0,CA-2016-165799,29/06/2016,02/07/2016,,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,375219.4971618363,East,,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.882
,CA-2017-102127,26/06/2017,02/07/2017,Standard Class,VP-21760,victoria pisteka,Corporate,,New York City,New York,10035.0,East,,Technology,Accessories,AMAZONBASICS 3-BUTTON USB WIRED MOUSE,6662.715696045453
9026.0,CA-2017-102127,26/06/2017,02/07/2017,Standard Class,VP-21760,,Corporate,United States,New Yopk City,New York,10035.0,East,TEC-AC-10000397,Technology,ACCESSORIES,"perixx periboard-512b, ergonomic split keyboard",139.96
9027.0,CA-2017o102127,w6/06/2017,02/07/2017,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,new york,10035.0,East,FUR-FU-10003976,,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74
9028.0,US-2017-152415,17/09/2017, 22/09/2017 ,Standard Class,PO-18865,,Consumer,United States,Marlborough,Massachusetta,1752.0,East,FUR-xU-10002597,Furniture,Furnishings,"c-line magnetic cubicle keepers, clear polypropylene",14.82
9029.0,US-2017-152415,17/09/2017,22/09/20h7,Standard Cbass,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752.0,East, FUR-FU-10004864 ,FURNITURE,furnishings,"HOWARD MILLER 14-1/2"" DIAMETER CHROME ROUND WALL CLOCK",191.82
9030.0,CA-2015-138198,18/07/2015,23/07/2015,Standard Class,JL-15130,Jack Leqron,Consumer,United States,New Rochelle,New York,10801.0,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904
9031.0,CA-2018-128041,f1/09/2018,01/09/2018,Same Day,RW-19540,Rick Wilson,,United States,Seattle,,98103.0,,OFF-AP-10001005,Office Supplies,Appliances,,314.6
9032.0,Ce-2018-128041,01a09/2018, 01/09/2018 ,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seatgle,Washington,98103.0,West,FUR-TA-10002607,500,Tables,,283.56
9033.0,CA/2018/105823,22/06/b018,,Standard Class,RB-19465, Rzck Bensley ,HomepOffice,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10000454,Furniture,Chairs,"HON DELUXE FABRIC UPHOLSTERED STACKING CHAIRS, ROUNDED BACK",487.96
9034.0,CA/2015/152268,02/09/201d,07/09/2015,Stafdard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701.0,Sohth,OFF-BI-10001359,,Binders,GBC DocuBind TL300 Electric Binding Szstem,1793.98
,CA-v016-148873,01/10/2016,05/10/2016,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,ellinois,,Central,OFF-BI-10003196,OFFICE SUPPLIES,Binders,Accohide Poly Flexible Ring Binders,2.992
9036.0,CA-2016-148873,01/10/2016,05/10/2016,STANDARD CLASS,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301.0,Central,,,Accessohies,Lenovo 17-Key USB Numeric Keypad,108.768
9037.0,CA-2016-166492,07/04/2016,10/04/2016,First Class,RP-19390,Resi Pölking,Consumer,United States,,New York,10035.0,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92
9038.0,nA-2016-166492,07/04/2016,10/04/2016,First Class,,Resi Pölking,,united states,New York City,New York,10035.0,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,
9039.0,CA-2018-157420, 21/11/2018 ,21/11/2018,Same Day,HZ-14950, Henia Zydlo ,Consumer,United States,Houston,,77095.0,,TEC-PH-10003555,,Phones,Motorola HK250 Universal Bluetooth Headset,
9040.0,CAr2017-117121,17/12/2017,,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michggan,375219.4971618363,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74
9041.0,CA-2015-138177,19/0c/2015,24/09/201e,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224.0,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.915
9042.0,CA-2015-114335,28/09/2015,,Standard Class,XP-21865,,Consumer,,Hollywbod,Florida,33021.0,,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,6662.715696045453
9043.0,CA-2016-168760,22/09/2016,,Second Class,MM-18280,Muhammet MacIntyre,Corporate,United States,,California,90049.0,West,OFF-AP-10004532,500,Appliances,,61.44
9044.0,CA-2017-168830,07/11/2017,13/11/2017,xtandard Class,,Marina Lichtenstein,Corporate,United States,San Fratcisco,,94122.0,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
9045.0,CA-2018-137463,16/1z/2018,20/12/2018,Second Class,KM-16225,,Corporate,United States,Sunnyvale,aalifornia,94086.0,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984
33212.312371212516,,16/12/2018,20/12/2018,Second Class,Km-16225,KALYCA MEADE,Corporate,Unitjd States,Sannyvale,valifornia,,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95
9047.0,,16/12/2018,20/12/2018,Second Class,,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086.0,West,,Technology,Accessories,,149.95
9048.0,CA-2018-137463,,20/12/2018,Second Class,KM-16225,Kalyca Meade,Corporate, United States ,Sunnyvale,California,94086.0,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpenev,29.95
9049.0,CA-2018-137463,16/12/2018,20/12/2018,Second Class,KM-16225,Kalyca Mqade,Corporate,United States,Sunnyvale,California,94086.0,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4
9050.0,CA-2015-124513,21/09/2015,25/09/2015,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011.0,East,OFF-AR-10002956,500,Art,Boston 16801 Nautilus Battery Pencil Sharpener,
9051.0,CA-2016-165554,18/05/2016,22/05/2016,Standard Class, AJ-10780 ,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004.0,,OFF-PA-10003724,Office Supplies,Pajer,,
9052.0,CA-2015-141838,26/03/2015,31/03/2015,Second Class,DK-12835,Damala Kotsoncs,Corporate,United States,San Francisco,Calrfornia,94122.0,West,,Office Supplies,Art,Newell 308,3.36
9053.0,CA-2015-141838,26/03/2015,31/03/201y,Second Class,DK-12835, Damala Kotsonis ,corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10003291,Office Supplies,uinders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936
9054.0,CA-2015-141838, 26/03/2015 ,31/03/2015,Second Class,DK-12835,Damala Kotsonis, Corporate ,United States,,California,94122.0,Wext,eEC-PH-10004100,TECHNOLOGY,Phones,griffin gc17055 auxiliary audio cable,28.784
9055.0,CA-2018-117009,22/09/2018,28/09/r018,Standard Class,,BerenikegKampe,Cqnsumer,,Santa Ana,California,92704.0,West,,500,,Fiskars Softgrip Scissors,21.96
,CA-2016-128993,12/09/2016,17/09/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103.0,West,tec-ac-10004209,,,Memorex Froggy Flash Drive 4 GB,21.98
9057.0,CA-2016-160227,02/11/2016,04/11/2016,First Class,Ez-13885,Emily Ducich,Home Ojfice,United States,New York City,New York,10011.0,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,
9058.0,CA-2016-149097,20/10/2016,24/10/2016,Standard Class,,Stewart Visinsky,Consumpr,United States,,California,,,FUR-FU-10003424,Furniture,,NujDell Oak Frame,74.76
9059.0,,20/10/2016,24/10/2016,Standard Class,SV-20785,,Consumer,United States,Los Angeles,California,90045.0,West,FUR-TA-10001086,Furniture,,"SAFCO PLANMASTER BOARDS, 60W X 37-1/2D, WHITE MELAMIYE",364.776
9060.0,CA-2017-132304,14/06/2017,,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103.0,Wett,FUR-TA-10004619,Furwiture,Tables,Hon Non-Folding Utility Tables,1115.17
33212.312371212516,CA-2016-136420,20/11/2016,21/11/2016,First Class,CS-12250,Chris Selesnick,Corporate,,,California,92024.0,,,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696
9062.0,CA-2016-136420,20/11/2016,21/11/2016,First Class,cs-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024.0,West,OFF-LA-10002762,,Labels,Apery 485,50.12
9063.0,CA-2017-101623,28e02/2017,06/03/2017,Standard Clgss, RR-19525 ,Rick Reed,Corporate,United States,New York City,New York,10035.0,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48
9064.0,, 14/10/2015 ,20/10/2015,,bd-11500,BRADLEY DRUCKER,Consumer,United States,Chicago,Illinois,60653.0,,OFF-PA-10002581,Office Supplies,Paper,,322.192
9065.0,,14/10/2015,20/10/2015,Standard Class,Bk-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653.0,Central,,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9d1/2"" x 11"", Light Blue",
